main_post_id,if_comment_id,if_reply_root_id,type,content,post_time,likes,user_id
4982945342818777,4983507631211718.0,4983488203195351.0,comment_reply,可是他孩子成绩能上北航诶 知道自己不懂还知道上网问老师,2023-12-27 10:31,29,7762080757
4982945342818777,4983531782799978.0,4983488203195351.0,comment_reply,660左右，如果他学医，能坚持下来考研读博，那绝对可以改变家庭。哪怕他学航空航天，那也比不上大学强太多。看层主这评论戾气这么重，怕是连大学都没读过。,2023-12-27 12:07,20,7023160552
4982945342818777,4983601848388420.0,4983488203195351.0,comment_reply,怎么可能改变不了啊，父母种一辈子地孩子660上个大学出来我不信改变不了一点，你把中国想的太富了,2023-12-27 16:45,7,5638708958
4982945342818777,4983522831632930.0,4983488203195351.0,comment_reply,可以改变孩子的发展，这是绝对的，也能改变家庭，懂得都懂,2023-12-27 11:31,8,6665720445
4982945342818777,4983553102711027.0,4983488203195351.0,comment_reply,660在河南，别说北航了，学医都悬,2023-12-27 13:31,1,2383116937
4982945342818777,4983520047141228.0,4983488203195351.0,comment_reply,要不你家孩子别上[污],2023-12-27 11:20,4,5578292862
4982945342818777,4983590746327397.0,4983488203195351.0,comment_reply,回复@酒好花新200002:211也不难吧，分数够一本线基本都211,2023-12-27 16:01,0,7462904937
4982945342818777,4983571442041623.0,4983488203195351.0,comment_reply,回复@元气锦鲤鱼:但这通行证你必须要有啊！我司牛逼时要求入司必须211，有同事就议论，这是领导体谅咱啊！不然得多少人找咱。这孩子真211，不一定看得上我司。看得上我司又不是211，他父母得牛B到认识我司董事才能进。可他父母真是认识我司董事，他就不愁找工作了。,2023-12-27 14:44,2,7840828360
4982945342818777,4983553224347852.0,4983488203195351.0,comment_reply,回复@元气锦鲤鱼:还真的 不都是，你少说点吧[允悲],2023-12-27 13:32,1,2048968954
4982945342818777,4983540288588638.0,4983488203195351.0,comment_reply,回复@元气锦鲤鱼:所以老师您是哪所通行证毕业的呢，通行证与通行证之间的含金量当然不同 但是北航等级的通行证也是能压倒一大批同龄段了吧[衰]我还没听说哪个公司hr只要top4的,2023-12-27 12:40,12,7762080757
4982945342818777,4983540254770367.0,4983488203195351.0,comment_reply,回复@元气锦鲤鱼:我只是在上海上班，朋～。我也说了，学医得考研甚至读博，医生本身基本工资都不高的，很多都是手术药品的提成。福利什么的很好的。,2023-12-27 12:40,2,7023160552
4982945342818777,4983539570838626.0,4983488203195351.0,comment_reply,回复@重生之我是你蝶蝶:本科就只是一个找工作的通行证，你怕是没做过人力资源工作，没面试过求职者。,2023-12-27 12:38,0,7462904937
4982945342818777,4983539265439662.0,4983488203195351.0,comment_reply,回复@有生之年61218:你那是在上海，你去看看现在刚毕业几年的年轻医生，在二三线城市的，都无心工作了，为啥，工资待遇都降了，少数的没用，要看大多数。普通人大学肯定要上，只是没有那么重要,2023-12-27 12:36,0,7462904937
4982945342818777,4983534584856609.0,4983488203195351.0,comment_reply,回复@元气锦鲤鱼:我还真有几个学医的朋友，也有亲戚，房车都有，能接触到的中产也比平民百姓多得多。中国的医生本身就很累，但是社会阶层高的多。这难道不是读大学才能实现的？？,2023-12-27 12:18,6,7023160552
4982945342818777,4983533131006797.0,4983488203195351.0,comment_reply,回复@有生之年61218:你去问问学医的，他们的工资待遇到底咋样，别在这里理想主义，没接触过社会在这里讨论诗和远方,2023-12-27 12:12,0,7462904937
4982945342818777,4983532991285905.0,4983488203195351.0,comment_reply,回复@元气锦鲤鱼:老师您哪个学校毕业的啊[衰]本科只是一个通行证[衰]您的通行证是哪所高校的啊[衰],2023-12-27 12:11,4,7762080757
4982945342818777,4983532218482997.0,4983488203195351.0,comment_reply,回复@重生之我是你蝶蝶:能不能找到工作都是问题，本科只是一个通行证，没啥太大意义，除了top4其他没啥区别，还是要看父母的实力,2023-12-27 12:08,0,7462904937
4982945342818777,4983531774676810.0,4983488203195351.0,comment_reply,回复@锻炼中的阿亲:不都是月入3，5千的工作吗，能咋滴，说不定还找不到工作,2023-12-27 12:07,0,7462904937
4982945342818777,4983531610047370.0,4983488203195351.0,comment_reply,回复@z萧逸风z:660出来不也是月入3，5千的工作吗，能咋滴,2023-12-27 12:06,0,7462904937
4982945342818777,4985365813530212.0,4983488203195351.0,comment_reply,回复@元气锦鲤鱼:我姐和我发小几个学医的，现在生活滋润的不行。四五线的小城市。本科读研，读完研现在准备申博。高端企业和岗位，没有学历你也上不去，除非你是万中无一的天选之子，,2024-01-01 13:34,3,5356994918
4982945342818777,4984277425193877.0,4983488203195351.0,comment_reply,回复@元气锦鲤鱼:你的回复符合你的认知[doge],2023-12-29 13:30,4,2214267182
4982945342818777,4983972143305181.0,4983488203195351.0,comment_reply,回复@葉叁土y:我211毕业，体制内工作,2023-12-28 17:16,0,7462904937
4982945342818777,4983896070423015.0,4983488203195351.0,comment_reply,反正你这话说出来，我就知道你不是啥好学校的[doge]也没啥好工作[doge],2023-12-28 12:14,7,2214267182
4982945342818777,4983853397575640.0,4983488203195351.0,comment_reply,你是真2,2023-12-28 09:25,0,7790484265
4982945342818777,4983833910575146.0,4983488203195351.0,comment_reply,请亮出你的高考分数,2023-12-28 08:07,2,1092068977
4982945342818777,4983613358081160.0,4983488203195351.0,comment_reply,回复@元气锦鲤鱼:有没有可能上学起码能提提上限，而且不用受体力劳动的苦，他660,2023-12-27 17:31,3,5638708958
4982945342818777,4983603458476985.0,4983488203195351.0,comment_reply,回复@爱吃胡萝贝的闰土:父母是种地的，孩子不上大学，17岁直接进厂，一样可以改变家庭,2023-12-27 16:51,0,7462904937
4982945342818777,4983523630908763.0,4983488203195351.0,comment_reply,首先人家教出来的孩子能有660。其次啥也不懂的父亲能上网找到目前择校最专业的人来咨询。你行吗，p也不是,2023-12-27 11:34,42,3291556972
4982945342818777,4983507631211718.0,4983488203195351.0,comment_reply,可是他孩子成绩能上北航诶 知道自己不懂还知道上网问老师,2023-12-27 10:31,29,7762080757
4982945342818777,4983531782799978.0,4983488203195351.0,comment_reply,660左右，如果他学医，能坚持下来考研读博，那绝对可以改变家庭。哪怕他学航空航天，那也比不上大学强太多。看层主这评论戾气这么重，怕是连大学都没读过。,2023-12-27 12:07,20,7023160552
4982945342818777,4983601848388420.0,4983488203195351.0,comment_reply,怎么可能改变不了啊，父母种一辈子地孩子660上个大学出来我不信改变不了一点，你把中国想的太富了,2023-12-27 16:45,7,5638708958
4982945342818777,4983522831632930.0,4983488203195351.0,comment_reply,可以改变孩子的发展，这是绝对的，也能改变家庭，懂得都懂,2023-12-27 11:31,8,6665720445
4982945342818777,4983553102711027.0,4983488203195351.0,comment_reply,660在河南，别说北航了，学医都悬,2023-12-27 13:31,1,2383116937
4982945342818777,4983520047141228.0,4983488203195351.0,comment_reply,要不你家孩子别上[污],2023-12-27 11:20,4,5578292862
4982945342818777,4983590746327397.0,4983488203195351.0,comment_reply,回复@酒好花新200002:211也不难吧，分数够一本线基本都211,2023-12-27 16:01,0,7462904937
4982945342818777,4983571442041623.0,4983488203195351.0,comment_reply,回复@元气锦鲤鱼:但这通行证你必须要有啊！我司牛逼时要求入司必须211，有同事就议论，这是领导体谅咱啊！不然得多少人找咱。这孩子真211，不一定看得上我司。看得上我司又不是211，他父母得牛B到认识我司董事才能进。可他父母真是认识我司董事，他就不愁找工作了。,2023-12-27 14:44,2,7840828360
4982945342818777,4983553224347852.0,4983488203195351.0,comment_reply,回复@元气锦鲤鱼:还真的 不都是，你少说点吧[允悲],2023-12-27 13:32,1,2048968954
4982945342818777,4983540288588638.0,4983488203195351.0,comment_reply,回复@元气锦鲤鱼:所以老师您是哪所通行证毕业的呢，通行证与通行证之间的含金量当然不同 但是北航等级的通行证也是能压倒一大批同龄段了吧[衰]我还没听说哪个公司hr只要top4的,2023-12-27 12:40,12,7762080757
4982945342818777,4983342042715128.0,,comment,过瘾，带劲,2023-12-26 23:33,0,3525916093
4982945342818777,4983342033012294.0,,comment,可以可以啊,2023-12-26 23:33,0,5647231383
4982945342818777,4983342032749879.0,,comment,无论如何，先支持一波！！,2023-12-26 23:33,0,3264927702
4982945342818777,4983342031963170.0,,comment,被标题吸引到啦,2023-12-26 23:33,0,6190032159
4982945016450822,,,content,张雪峰：在大学如何结交到好朋友。,2023-12-25 21:15,450,2648024332
4982945016450822,4989300589985917.0,,comment,不用刻意去交朋友,2024-01-12 10:10,1,5896780570
4982945016450822,4988376434087444.0,,comment,[心],2024-01-09 20:58,0,7896041888
4982945016450822,4988338374967981.0,,comment,聪明,2024-01-09 18:26,0,3798417607
4982945016450822,4988313656104238.0,,comment,[心][心],2024-01-09 16:48,0,7896487574
4982945016450822,4988275091312681.0,,comment,听懂了,2024-01-09 14:15,0,7890302913
4982945016450822,4988159071093228.0,,comment,[打call][打call][打call][打call],2024-01-09 06:34,0,7878245160
4982945016450822,4988057696338847.0,,comment,什么都是感觉，不是像教科书一样去教,2024-01-08 23:51,0,6186486653
4982945016450822,4987846689819823.0,,comment,张老师，真是年轻人的良师益友，讲的话都很有道理,2024-01-08 09:53,0,5631053032
4982945016450822,4987846603574987.0,,comment,还有还有，大学生要学会享受孤独,2024-01-08 09:52,0,5631053032
4982945016450822,4987846473548986.0,,comment,认真读书，能交到朋友是万幸，没有朋友，顺利毕业才是王道,2024-01-08 09:52,2,5631053032
4982945016450822,4987846295029891.0,,comment,看缘分的[太开心],2024-01-08 09:51,0,5631053032
4982945016450822,4987835544768002.0,,comment,[打call],2024-01-08 09:08,0,7669966445
4982945016450822,4987824656355942.0,,comment,大学四年的同学，都不借钱给你，所以也只能毕业后拜拜，再也不用联系,2024-01-08 08:25,0,7880913870
4982945016450822,4987823943845401.0,,comment,[doge],2024-01-08 08:22,0,7736989540
4982945016450822,4987816775519112.0,,comment,说的有道理,2024-01-08 07:54,0,1976494825
4982945016450822,4987814134154541.0,,comment,真心喜欢,2024-01-08 07:43,0,7805133400
4982945016450822,4987814059968786.0,,comment,太棒了,2024-01-08 07:43,0,7805133400
4982945016450822,4987814022218733.0,,comment,[鲜花],2024-01-08 07:43,0,7805133400
4982945016450822,4987581476111394.0,,comment,[心][心][心][心],2024-01-07 16:19,0,6481809248
4982945016450822,4987563791617169.0,,comment,[鼓掌][鼓掌],2024-01-07 15:08,0,1837971837
4982945016450822,4987563773526766.0,,comment,[心][心],2024-01-07 15:08,0,1837971837
4982945016450822,4987471832285332.0,,comment,[心],2024-01-07 09:03,0,5223420533
4982945016450822,4986222451628439.0,,comment,借钱这个说的不对,2024-01-03 22:18,0,1836005667
4982945016450822,4986175226642649.0,,comment,我懂了，我找别人借钱，然后我隔三天还给他，再借再还，我真是个讲信用的好同学[嘻嘻],2024-01-03 19:11,7,3951620285
4982945016450822,4986164321194286.0,,comment,我的大神你今儿又上热搜了[允悲][允悲][允悲][允悲][允悲][允悲][允悲][允悲][允悲][允悲][允悲][允悲][允悲][允悲][允悲][允悲]一个亿……,2024-01-03 18:27,0,6513580087
4982945016450822,4986046693770900.0,,comment,吃亏是福啊[赞][赞],2024-01-03 10:40,0,1906350051
4982945016450822,4985493139233970.0,,comment,个人认为三件事不能做，一，借钱，二，担保，三，做媒……[阴险][阴险][阴险],2024-01-01 22:00,4,6328646405
4982945016450822,4984937567228073.0,,comment,天天借了还了  你烦不烦òᆺó,2023-12-31 09:13,0,7806017107
4982945016450822,4984678618759422.0,,comment,这和我观点一致！,2023-12-30 16:04,3,2312378935
4982945016450822,4984377118823272.0,,comment,[doge]以后坚决不借,2023-12-29 20:06,0,1656336403
4982945016450822,4983886031621841.0,,comment,第二个不可靠,2023-12-28 11:34,0,2669134571
4982945016450822,4986752098107525.0,4983886031621841.0,comment_reply,第三次借个大的再也不还了,2024-01-05 09:23,0,1961942313
4982945016450822,4983340878796173.0,,comment,很用心，值得 围观,2023-12-26 23:28,0,6693859775
4982942818371989,,,content,这些媒体当真是为了流量爹都不要了。隔空？隔你爹的2cm空？？！明明是通过互联网给儿童发sq信息、视频语音猥亵儿童、引导儿童自己拍、发裸照……在这些鸡毛媒体人嘴巴里成了“隔空”。你爹是隔空射J有的你这条傻狗吧？！！,2023-12-25 21:06,0,2806341771
4982942080436696,,,content,俗话说得好，张雪峰是对的//://:,2023-12-25 21:03,0,2021609617
4982941463873355,,,content,张雪峰老师：孩子有野心的话，你是栓不住的。,2023-12-25 21:01,3,6209134142
4982939492025442,,,content,有人说，张雪峰给高中生说的10句话很实在，要是过去没看到，现在看到都不晚！1、高考是你一生中，是可以改变命运的最佳机会！它独特有两点：一是成败由你掌握，二是相对来说它最公平。2、高中三大主科：语数英！你最低要考300分，不然无缘一本。如果你要上985，三门主科要考360分，三门副科都得上8 有人说，张雪峰给高中生说的10句话很实在，要是过去没看到，现在看到都不晚！1、高考是你一生中，是可以改变命运的最佳机会！它独特有两点：一是成败由你掌握，二是相对来说它最公平。2、高中三大主科：语数英！你最低要考300分，不然无缘一本。如果你要上985，三门主科要考360分，三门副科都得上80分。3、高中生考大学，公认的三大阻碍：玩手机，谈恋爱，叛逆期。4、每次模拟考试的成功或失利，并不能代表你的高考水平。但你记住：运气与状态决定你的上限，但实力决定你的下限！5、高中英语3600单词都认不全，英语不可能考120分！还有，你买菜的时候确实用不上英语，但是它能决定你在哪儿买菜。6、高中生记住：不要迷信刷题，更不能不刷题！什么意思? 不要假努力只刷会的题，应该多刷不会的题。因为做题数量跟分数没有关系，质量跟分数才有关系！7、一般来说，任课老师会陪你三年！别讨厌她，更不要因为她，不喜欢她教的的科目。另外，老师不是魔鬼，所以别害怕问老师题目。8、高中没必要搞人际关系，优生没时间，差生爱成群！你问问爸爸妈妈，有多少高中同学还有联系？9、身体是学习的本钱！特别是高三后期。学业的压力，让很多弱不禁风的优生，总是因为生病，三天两头请假。所以，学会劳逸结合！坚持适度原则，该学习时就心无旁骛，该休息时就卸下包袱，跑跑步，打打球。10、三年高中，一千个日夜。学业压力，同学相处，未来憧憬。你心里有想法，或者有困难时候，可以找父母或者老师倾诉。一是说出来，比闷在心里更舒服。二是父母老师都会尽力帮你度过难关。,2023-12-25 20:53,0,2683799361
4982937403525782,,,content,小姐妹找我了解成都丰胸医生吴江山的反馈，打算做假体，问他做胸的话大概要多少钱呢？吴主要做的假体是傲诺拉闪耀和璀璨，大多数反馈都比较挺翘，很适合轻微松弛下垂或者干瘪下垂的姐妹，一般6W＋.成都隆胸医生：张雪峰、何一波、唐勇、魏家宾、刘中国、罗通贵口碑反馈都🉑问小姐妹找我了解成都丰胸医生吴江山的反馈，打算做假体，问他做胸的话大概要多少钱呢？吴主要做的假体是傲诺拉闪耀和璀璨，大多数反馈都比较挺翘，很适合轻微松弛下垂或者干瘪下垂的姐妹，一般6W＋.成都隆胸医生：张雪峰、何一波、唐勇、魏家宾、刘中国、罗通贵口碑反馈都🉑问噢,2023-12-25 20:45,1,5325610456
4982937403525782,4982937401694814.0,,comment,2023年最新版本国内整形专科名医反馈合集，口碑排名，项目价格都可以系统查询，点击进入 点击http://t.cn/A6K7nCSC 查询【全国整形医院医生！项目价格、医生案例、口碑排名查询系统！】,2023-12-25 20:45,1,5325610456
4982935608099648,,,content,媒体真不是个东西啊，真是理解张雪峰，成为张献忠了。,2023-12-25 20:38,0,3873642534
4982932724786349,,,content,评论区精选还要替男的开脱啊？！你们怎么精选一些主观臆测就不知道尊重法院判决？！张雪峰说的可对啊,2023-12-25 20:26,0,6616349546
4982932085149589,,,content,《张雪峰怼人有多厉害：鲁豫被怼的说不出话，局座听后保持沉默！》张雪峰怼人有多厉害：鲁豫被怼的说不出话，局座听后保持沉默！,2023-12-25 20:24,0,6506879941
4982932047663719,,,content,我做一个影响我一生的决定只需要一天，我的孩子为了承担我做的决定的后果需要一辈子......最近看到的一个新感悟......有一个女的穿着婚纱嫁进了大山，下面的一条评论说：“你决定嫁进大山只需要一天，你的孩子考出大山需要一辈子。”......被这句话震 我做一个影响我一生的决定只需要一天，我的孩子为了承担我做的决定的后果需要一辈子......最近看到的一个新感悟......有一个女的穿着婚纱嫁进了大山，下面的一条评论说：“你决定嫁进大山只需要一天，你的孩子考出大山需要一辈子。”......被这句话震惊到了......到现在都没缓过来......————————————图文无关系列......还是要做一个积德的决定，孩子是无辜的，但我不是......我一定不是无辜的......一定不是......我也清楚我想找个什么样的，但是我发现，我喜欢的人不在我身边，喜欢我的我又看不上我是委屈自己还是继续等待?张雪峰配享太庙啊啊啊啊，他的话又灵验了。其实我也很清楚等的后果是什么......,2023-12-25 20:24,0,2506507913
4982930141348786,,,content,//:想想谁在控制舆论影响力，谁在利用传播渠道的资源进行价值引导，普通人为自己利益发声，如果不能被利用反体制，能给你多少曝光率？,2023-12-25 20:16,0,2310384132
4982930076862600,,,content,怎么复制张雪峰？答：张雪峰是如何破圈的？是靠“升学规划” ，更具体一点儿说是“填志愿”。很多人以为是张雪峰是靠演讲的励志鸡汤火的，其实这些都是表象。他的演讲、短视频、直播只是放大了他的这个“核心价值”，不能帮助学生和家长填对志愿，他是不可能取得现在的成功的。他所有火的视 怎么复制张雪峰？答：张雪峰是如何破圈的？是靠“升学规划” ，更具体一点儿说是“填志愿”。很多人以为是张雪峰是靠演讲的励志鸡汤火的，其实这些都是表象。他的演讲、短视频、直播只是放大了他的这个“核心价值”，不能帮助学生和家长填对志愿，他是不可能取得现在的成功的。他所有火的视频和直播都是关于如何填志愿的，个个都是一针见血。他是了解了社会的各种残酷真相后再给这些家长和学生提供报考建议，务实而有用，你说家长能不欢迎吗？孩子寒窗苦读那么多年，还不是想有个好的未来？也就是很多社会真相，张雪峰提前告诉了你，这就是他的核心价值，帮无数学生和家长少走了很多弯路。张雪峰现在就是靠帮学生填志愿迅速出圈的。怎么复制张雪峰老师？第一步，你要讲课，不断讲课，然后把你讲课的内容，传到抖音上。第二步，你要锁定一个卖点儿，围绕着这个卖点转圈圈，翻来覆去讲同一个点，这样你出圈的可能性还是比较大的。第三步，靠卖课卖服务赚钱。张雪峰卖课卖服务，都是在一个圈里兜圈，别人兜 10 圈不赚钱都跑了，他是兜1000圈不赚钱，还继续兜圈。他把同行熬死了，整个市场就是他自己的。总结一下，如果你真想赚到钱，必须专注某一个细分的价值并做到极致，哪怕很小的一个价值，都有无数人会买单。不是粉丝多了就赚钱，是垂直度高才赚钱，不要想着成交所有的人，习惯性垂直吊打，才会一直出单，一直出单。,2023-12-25 20:16,0,1007894582
4982929279948947,,,content,一个劲儿的忽悠去do项目，不管适不适合，终究吃亏的是自己下方真实情况可了解张雪峰、刘中阳（武汉、泉州、海口）案例 ,2023-12-25 20:13,0,2909115843
4982929279948947,4982929451125783.0,,comment,圈内医院医生【野生案例，功课，黑料，口碑反馈】点击查询：http://t.cn/A6OsvTGG（实时更新）,2023-12-25 20:13,0,2909115843
4982927223424065,,,content,因为你们的存在，我在仰望星空的同时也在努力成为闪闪发光的人，2024与我一起用超光影记录超影像！,2023-12-25 20:04,0,7670818877
4982925875482714,,,content,啊，可以的可以的！我之前还说觉得雷鸣像张雪峰，那现在不像了！,2023-12-25 19:59,0,6515220756
4982924187009420,,,content,//:兼听，现在看起来是媒体报道和实际有出入，还是张雪峰说得对啊//:本来在调查中不能出来说话，刚好有点🔥度提醒一下太太和代理们吧，网售平台不要挂本子名字，公司比个人罚得轻，买明信片送本子不认可，属地原则（哪里发货哪里管，所以注册在歪果没有用）,2023-12-25 19:52,0,2655439873
4982924032609506,,,content,有老姊妹说喜欢一个医森老久，但是忽然看到黑料很失望。下边这些都是可以对比的。成都水滴胸成都刘云天、费剑锋、张寒、成都王伟、张雪峰、孙文强、成都武剑、马丽、鲁树荣、成都刘会省、曹庆琳、钟盛全好不好？靠谱吗？有没有失败案例？咱这次就说的清清楚楚啦！,2023-12-25 19:52,0,7466357776
4982920966309671,,,content,【】考研名师开导年轻人如何面对社会焦虑时提到，人要学会放下，不要把自己逼得太狠，退一步海阔天空，之前面对的所有焦虑都可以烟消云散了。 ,2023-12-25 19:39,0,7811609806
4982920955826493,,,content,【】考研名师开导年轻人如何面对社会焦虑时提到，人要学会放下，不要把自己逼得太狠，退一步海阔天空，之前面对的所有焦虑都可以烟消云散了。 ,2023-12-25 19:39,0,7811310476
4982920951629320,,,content,【】考研名师开导年轻人如何面对社会焦虑时提到，人要学会放下，不要把自己逼得太狠，退一步海阔天空，之前面对的所有焦虑都可以烟消云散了。 ,2023-12-25 19:39,0,1970832281
4982920944815449,,,content,【】考研名师开导年轻人如何面对社会焦虑时提到，人要学会放下，不要把自己逼得太狠，退一步海阔天空，之前面对的所有焦虑都可以烟消云散了。 ,2023-12-25 19:39,0,6074009080
4982920931970872,,,content,【】考研名师开导年轻人如何面对社会焦虑时提到，人要学会放下，不要把自己逼得太狠，退一步海阔天空，之前面对的所有焦虑都可以烟消云散了。 ,2023-12-25 19:39,0,7551227875
4982920926464060,,,content,【】考研名师开导年轻人如何面对社会焦虑时提到，人要学会放下，不要把自己逼得太狠，退一步海阔天空，之前面对的所有焦虑都可以烟消云散了。 ,2023-12-25 19:39,0,7744053157
4982920924365605,,,content,【】考研名师开导年轻人如何面对社会焦虑时提到，人要学会放下，不要把自己逼得太狠，退一步海阔天空，之前面对的所有焦虑都可以烟消云散了。 ,2023-12-25 19:39,0,7746451627
4982920907852991,,,content,【】考研名师开导年轻人如何面对社会焦虑时提到，人要学会放下，不要把自己逼得太狠，退一步海阔天空，之前面对的所有焦虑都可以烟消云散了。 ,2023-12-25 19:39,0,7792900269
4982920867743222,,,content,【】考研名师开导年轻人如何面对社会焦虑时提到，人要学会放下，不要把自己逼得太狠，退一步海阔天空，之前面对的所有焦虑都可以烟消云散了。 ,2023-12-25 19:39,0,7801506396
4982920863549216,,,content,【】考研名师开导年轻人如何面对社会焦虑时提到，人要学会放下，不要把自己逼得太狠，退一步海阔天空，之前面对的所有焦虑都可以烟消云散了。 ,2023-12-25 19:39,0,7801405509
4982920863292134,,,content,【】考研名师开导年轻人如何面对社会焦虑时提到，人要学会放下，不要把自己逼得太狠，退一步海阔天空，之前面对的所有焦虑都可以烟消云散了。 ,2023-12-25 19:39,0,7801458536
4982920861979634,,,content,【】考研名师开导年轻人如何面对社会焦虑时提到，人要学会放下，不要把自己逼得太狠，退一步海阔天空，之前面对的所有焦虑都可以烟消云散了。 ,2023-12-25 19:39,0,7801602615
4982920861978131,,,content,【】考研名师开导年轻人如何面对社会焦虑时提到，人要学会放下，不要把自己逼得太狠，退一步海阔天空，之前面对的所有焦虑都可以烟消云散了。 ,2023-12-25 19:39,0,5879118155
4982920861714227,,,content,【】考研名师开导年轻人如何面对社会焦虑时提到，人要学会放下，不要把自己逼得太狠，退一步海阔天空，之前面对的所有焦虑都可以烟消云散了。 ,2023-12-25 19:39,0,7801707085
4982920860926057,,,content,【】考研名师开导年轻人如何面对社会焦虑时提到，人要学会放下，不要把自己逼得太狠，退一步海阔天空，之前面对的所有焦虑都可以烟消云散了。 ,2023-12-25 19:39,0,7801360459
4982919575900019,,,content,经典名场面，张雪峰7分钟解读34所考研自主划线院校,2023-12-25 19:34,0,6085757559
4982919439062562,,,content,为什么越来越多的人选择考研？大家要正视现在的竞争！,2023-12-25 19:33,0,6042105257
4982919423335799,,,content,考研它不是一个目标,2023-12-25 19:33,0,6042105246
4982919346788106,,,content,【】考研名师开导年轻人如何面对社会焦虑时提到，人要学会放下，不要把自己逼得太狠，退一步海阔天空，之前面对的所有焦虑都可以烟消云散了。 ,2023-12-25 19:33,36,7467277921
4982919346788106,4988780670880144.0,,comment,本来没事，刷一会张雪松开始焦虑[酸],2024-01-10 23:44,0,2782935810
4982919346788106,4982930952424419.0,,comment,人要学会坚持，毕竟人生只有一次，岁月永不重来，一步退步步退直到退无可退，自强不息才能不负韶华。[努力],2023-12-25 20:19,0,6376943076
4982919346788106,4982930296284552.0,,comment,说的对[赞],2023-12-25 20:17,0,7811242342
4982919346788106,4982930235462885.0,,comment,他说的对,2023-12-25 20:16,0,7811247948
4982919346788106,4982930160227796.0,,comment,“学会放弃”“放空自己”这两个词真是醍醐灌顶,2023-12-25 20:16,0,7811152245
4982919346788106,4982930139780439.0,,comment,我赞同他的观点,2023-12-25 20:16,0,7811107838
4982919346788106,4982929018849302.0,,comment,确实如此 适当的放松心态才能走的更远,2023-12-25 20:11,0,7811249789
4982919346788106,4982928814376421.0,,comment,生活不是等着暴风雨过去 而是学会在暴雨中跳舞,2023-12-25 20:11,0,7811149980
4982919346788106,4982928814117988.0,,comment,希望大家都不要太有压力了,2023-12-25 20:11,0,7811063802
4982919346788106,4982928803365763.0,,comment,确实！,2023-12-25 20:11,0,7811247206
4982919346788106,4982928789213093.0,,comment,“选择大于努力”这句话很实在！,2023-12-25 20:11,0,7811094858
4982919346788106,4982928762999830.0,,comment,其实不奋斗真的对不起父母的养育之恩,2023-12-25 20:10,0,7811242998
4982919346788106,4982928758801266.0,,comment,我们还是要努力向前[打call][心],2023-12-25 20:10,0,7811051131
4982919346788106,4982928750414338.0,,comment,的确如此 生活本来就不容易,2023-12-25 20:10,0,7811252000
4982919346788106,4982928670722746.0,,comment,我觉得张老师说的有道理,2023-12-25 20:10,0,7811245139
4982919346788106,4982927828454585.0,,comment,确实,2023-12-25 20:07,0,7811053531
4982919346788106,4982927827670218.0,,comment,放下面子赚钱才是最大的体面,2023-12-25 20:07,0,7785519008
4982919346788106,4982927784149496.0,,comment,现在不奋斗以后还要继续苦,2023-12-25 20:07,0,7811241155
4982919346788106,4982927781268445.0,,comment,嗯~确实如此,2023-12-25 20:07,0,7811241345
4982919346788106,4982927736440068.0,,comment,“别用别人的眼光定义自己” 共勉,2023-12-25 20:06,0,7811190162
4982919346788106,4982927727268732.0,,comment,有道理啊！,2023-12-25 20:06,0,7811112325
4982919346788106,4982927723862392.0,,comment,是啊！其实很多时候我们都很努力的去做一件事了，如果还是做不好或者达不到自己想要的效果时就要学会放弃和退后一步去调整心态、重新上路!,2023-12-25 20:06,0,7785515262
4982919346788106,4982922141239050.0,,comment,我也知道退一步海阔天空,2023-12-25 19:44,1,7696340717
4982919346788106,4982921985525034.0,,comment,深呼吸 做运动,2023-12-25 19:44,2,5398272711
4982919346788106,4982924547983558.0,4982921985525034.0,comment_reply,[赞][赞][赞][赞][赞][赞],2023-12-25 19:54,0,2650771693
4982919346788106,4982921699793705.0,,comment,可是大家都很卷,2023-12-25 19:42,4,7803977619
4982919346788106,4982921477227835.0,,comment,[悲伤][悲伤][悲伤]我上班都很焦虑,2023-12-25 19:42,4,2825791085
4982918730482378,,,content,//://:张雪峰参与新知问答策划的回答，感谢邀请。,2023-12-25 19:31,0,5240336382
4982918667833582,,,content,张雪峰的建议,2023-12-25 19:30,0,5788319393
4982918353256465,,,content,//:张雪峰参与新知问答策划的回答，感谢邀请。,2023-12-25 19:29,0,2952413583
4982915484878073,,,content,张雪峰老师把各种专业和院校优劣势分析出来了,2023-12-25 19:18,0,5057068511
4982914649426266,,,content,张雪峰讲义的视频,2023-12-25 19:14,0,7569320639
4982913317735853,,,content,董宇辉效应下，张雪峰老师入场了！！张雪峰公司宣布成立雪峰甄选，张雪峰和董宇辉比较，大家更看好谁哦？张雪峰口才估计大家都有所了解，高考填报志愿能说成相声。也有很丰富社会经验，既有文人墨客惆怅和伤感，也有江湖义气豪迈！董宇辉朴实芳华和张雪峰豪迈侠义比较，谁更有钱途？？ 董宇辉效应下，张雪峰老师入场了！！张雪峰公司宣布成立雪峰甄选，张雪峰和董宇辉比较，大家更看好谁哦？张雪峰口才估计大家都有所了解，高考填报志愿能说成相声。也有很丰富社会经验，既有文人墨客惆怅和伤感，也有江湖义气豪迈！董宇辉朴实芳华和张雪峰豪迈侠义比较，谁更有钱途？？ ,2023-12-25 19:09,0,2310663307
4982911566616089,,,content,张雪峰参与新知问答策划的回答，感谢邀请。,2023-12-25 19:02,0,1727428497
